0.0160415	0.0130181	0.527329	
-0.016407	0.0132598	0.527329	
0.0465813	0.0131644	0.527329	
0.00777033	0.013069	0.527329	
-0.0132257	0.0129863	0.527329	
0.0109516	0.0130053	0.527329	
0.0230402	0.013131	0.527329	
0.00904282	0.0129846	0.527329	
-0.0214969	0.012921	0.527329	
0.00140789	0.0130674	0.527329	
0.0313114	0.0131866	0.527329	
0.0115878	0.0130339	0.527329	
0.00967907	0.0128049	0.527329	
0.00840658	0.0129003	0.527329	
0.0230402	0.0131103	1.08832	
0.0294027	0.0128876	1.08832	
-0.000500848	0.0129194	1.08832	
0.0160415	0.0123659	1.08832	
0.0268577	0.012474	1.08832	
0.00395287	0.0126904	1.08832	
0.0217677	0.0122768	1.08832	
-0.0240419	0.0123404	1.08832	
0.0154053	0.0121814	1.08832	
0.0408551	0.0121368	1.08832	
-0.000500848	0.0121623	1.08832	
-0.0234057	0.012245	0.527329	
0.0134965	0.0122513	0.527329	
0.0472175	0.0122306	0.527329	
0.0306751	0.0118807	0.527329	
-0.0488555	0.0122434	0.527329	
0.0351289	0.0120652	0.527329	
0.0325839	0.0122354	0.527329	
0.00268038	0.0122099	0.527329	
-0.011317	0.0123817	0.527329	
-0.00559081	0.0124708	0.527329	
0.0338564	0.012299	1.08832	
-0.00177334	0.0124899	1.08832	
-0.00431832	0.012579	1.08832	
0.000771642	0.0125344	1.08832	
0.0408551	0.012299	1.08832	
0.0192227	0.0122481	1.08832	
0.00395287	0.0121972	1.08832	
0.00140789	0.0120891	1.08832	
0.0434	0.0120445	1.6493	
0.0160415	0.0119427	1.6493	
-0.00113709	0.0118664	1.6493	
-0.0106808	0.0118346	1.6493	
0.0236765	0.0117391	1.6493	
0.0408551	0.0117264	1.6493	
0.00458911	0.0115546	1.6493	
-0.0227694	0.0115483	1.6493	
0.0166778	0.0116055	1.6493	
0.0554887	0.0115944	1.6493	
-0.016407	0.0117916	1.6493	
-0.0132257	0.0117535	1.6493	
0.0154053	0.0115817	1.6493	
0.0472175	0.0115928	1.08832	
-0.0291319	0.0119236	1.6493	
-0.0119533	0.0118155	1.6493	
0.012224	0.0118218	1.6493	
0.0364014	0.0118028	1.6493	
0.00140789	0.0118727	1.6493	
0.000771642	0.0116628	1.6493	
-0.0068633	0.0117709	1.6493	
0.0465813	0.0117137	1.6493	
0.0217677	0.0115864	1.6493	
-0.00113709	0.0116055	1.6493	
0.00649784	0.011491	1.6493	
0.0446725	0.0114783	1.6493	
0.0249489	0.0114655	1.6493	
0.0166778	0.011281	1.6493	
0.00204413	0.0111601	1.6493	
0.00331662	0.0113447	1.6493	
0.05358	0.0112508	2.21029	
0.0109516	0.0114862	2.21029	
-0.0418568	0.0117662	2.21029	
0.0185865	0.0115371	2.21029	
0.0523075	0.011437	2.21029	
-0.0119533	0.011526	2.21029	
-0.0208607	0.0116469	2.21029	
0.0115878	0.0115388	2.21029	
0.0351289	0.0115769	2.21029	
0.0179503	0.0113033	1.6493	
-0.0234057	0.0113988	1.6493	
0.0287664	0.0114433	1.6493	
0.00713409	0.0115133	1.6493	
0.0211315	0.0116024	1.6493	
-0.00622705	0.0115388	1.6493	
-0.00113709	0.0117614	1.6493	
0.0319476	0.0118123	1.6493	
0.0319476	0.0115578	1.6493	
0.0185865	0.0113224	1.6493	
-0.0552179	0.0116851	1.6493	
0.074576	0.0117758	1.6493	
0.0351289	0.0117694	1.6493	
-0.0234057	0.0120176	2.21029	
-0.0195882	0.0121066	2.21029	
0.00967907	0.0122148	2.21029	
0.0249489	0.0123866	2.21029	
0.00904282	0.0123166	2.21029	
-0.0431293	0.0129083	2.21029	
0.00458911	0.0126983	2.21029	
0.0453088	0.0127111	2.21029	
-0.000500848	0.0127938	2.21029	
-0.0132257	0.0127938	2.21029	
0.00904282	0.0128129	2.21029	
0.0357651	0.0126856	2.21029	
-0.00304583	0.0128065	2.21029	
-0.0151345	0.0127429	2.21029	
0.00777033	0.0126792	2.21029	
0.0395826	0.0125965	2.21029	
0.00331662	0.0126792	2.21029	
0.000135397	0.0127747	2.21029	
-0.0151345	0.0130101	2.21029	
0.0313114	0.0129274	2.21029	
0.0255852	0.0129656	2.21029	
-0.00559081	0.0130165	2.21029	
-0.016407	0.0133409	2.21029	
0.0249489	0.01336	2.21029	
0.0319476	0.0130801	2.77128	
-0.0132257	0.01343	2.77128	
-0.00749954	0.0132646	2.77128	
0.0217677	0.013201	2.77128	
0.0472175	0.0131373	2.21029	
-0.0119533	0.0132519	2.21029	
-0.0221332	0.0132391	2.21029	
0.118477	0.0135589	2.21029	
-0.0259506	0.0142906	2.21029	
-0.00304583	0.0146278	2.21029	
-0.0221332	0.0143605	2.21029	
0.0179503	0.0145323	2.21029	
0.0395826	0.0144623	2.77128	
0.000771642	0.0144814	2.77128	
-0.045038	0.0148186	2.77128	
-0.0221332	0.0149841	2.77128	
0.0281302	0.0150413	2.77128	
0.0204952	0.0148186	2.77128	
-0.00940828	0.0148695	2.77128	
-0.00113709	0.0148886	2.77128	
0.0274939	0.0150222	2.77128	
0.0179503	0.015035	2.77128	
-0.00749954	0.0151495	2.77128	
-0.0170432	0.015334	2.77128	
0.0281302	0.0154867	2.77128	
0.0268577	0.0153785	2.77128	
-0.00877203	0.0154549	2.77128	
-0.00622705	0.0154103	2.77128	
-0.00749954	0.0157221	2.77128	
0.0440363	0.0156903	2.77128	
0.00268038	0.0157094	2.77128	
-0.0202244	0.0156839	2.77128	
0.00904282	0.0157603	2.77128	
0.0185865	0.0160195	2.77128	
0.0154053	0.0157014	2.77128	
0.000771642	0.0155614	2.77128	
-0.0284956	0.0160004	2.77128	
0.0548525	0.0160211	2.77128	
0.0109516	0.0156203	2.77128	
-0.0176795	0.0156776	2.77128	
-0.00431832	0.015843	2.77128	
0.0287664	0.0159193	2.77128	
0.0192227	0.0157412	2.77128	
-0.0170432	0.0159193	2.77128	
-0.00749954	0.0159257	2.77128	
0.0434	0.0159575	2.77128	
0.0192227	0.015983	2.77128	
0.000135397	0.0159702	3.33227	
-0.00749954	0.0161102	3.33227	
0.0383101	0.0161738	3.33227	
0.0580337	0.0160037	3.33227	
-0.00113709	0.0161818	3.33227	
-0.0310406	0.0165127	3.33227	
0.0491262	0.0160546	3.33227	
0.0618511	0.0161373	3.33227	
-0.0265869	0.0165127	3.33227	
-0.0348581	0.0164427	3.33227	
0.00522536	0.0165763	3.33227	
0.0395826	0.0166574	3.33227	
-0.0157707	0.0166956	3.33227	
-0.0265869	0.0167528	3.33227	
-0.0119533	0.0169882	3.33227	
0.0421276	0.0169182	3.33227	
0.00204413	0.0170773	3.33227	
-0.0227694	0.0170709	3.33227	
0.00204413	0.0173382	3.33227	
0.0370376	0.0170391	3.33227	
0.014769	0.0171028	3.33227	
0.0211315	0.0168292	3.33227	
-0.0431293	0.0172491	3.33227	
0.0236765	0.0173318	3.33227	
0.0465813	0.0171855	3.33227	
-0.011317	0.0174845	3.33227	
-0.0195882	0.0171282	3.33227	
0.0103153	0.0172793	3.33227	
0.0389463	0.0172411	3.33227	
-0.00113709	0.0170184	3.89326	
-0.0157707	0.0169803	3.89326	
0.0103153	0.0169739	3.89326	
0.0561249	0.0167846	3.89326	
0.00967907	0.0167783	3.89326	
0.0115878	0.0162311	3.89326	
-0.00749954	0.016352	3.89326	
0.0364014	0.0164411	3.33227	
0.022404	0.016212	3.33227	
-0.00622705	0.016142	3.33227	
-0.00368207	0.0162693	3.89326	
0.045945	0.0161675	3.89326	
-0.00177334	0.0161548	3.89326	
-0.0348581	0.016352	3.89326	
0.0192227	0.0162375	3.89326	
0.0128603	0.0165047	4.45424	
0.0128603	0.0164093	4.45424	
-0.00177334	0.0164283	4.45424	
-0.0208607	0.0164856	4.45424	
0.0262214	0.0165365	4.45424	
0.0376738	0.0164156	4.45424	
-0.0208607	0.0165683	4.45424	
-0.00749954	0.0164792	4.45424	
0.0465813	0.0162629	3.89326	
0.0236765	0.0163456	3.89326	
-0.00495456	0.0162629	3.89326	
-0.013862	0.0163265	3.89326	
0.0141328	0.0164029	4.45424	
0.0300389	0.0165747	4.45424	
-0.0144982	0.0166001	4.45424	
-0.016407	0.0165429	3.89326	
0.00649784	0.0162931	3.89326	
0.0344926	0.0156887	3.89326	
-0.00177334	0.015676	3.89326	
-0.0202244	0.0156569	3.89326	
0.00840658	0.0157523	3.89326	
0.0344926	0.0158032	3.89326	
0.00522536	0.0157587	4.45424	
-0.0195882	0.0155042	4.45424	
0.00522536	0.0152306	4.45424	
0.0472175	0.0150397	4.45424	
0.00649784	0.0151797	4.45424	
-0.000500848	0.0150906	4.45424	
-0.0125895	0.0152051	4.45424	
0.0478538	0.0150015	4.45424	
0.00840658	0.015097	4.45424	
-0.00940828	0.0151161	5.01523	
-0.00368207	0.0149825	5.01523	
0.0306751	0.014957	5.01523	
-0.00304583	0.015256	5.01523	
0.00204413	0.0151479	5.01523	
-0.0297681	0.0153833	5.01523	
0.0243127	0.0150652	5.01523	
0.0204952	0.0153006	5.01523	
0.00522536	0.0152751	5.01523	
-0.0272231	0.0153451	5.01523	
0.0115878	0.0153197	5.01523	
0.0427638	0.0150779	5.01523	
0.0103153	0.0151288	5.01523	
-0.0144982	0.0152815	5.01523	
0.0179503	0.014817	5.01523	
0.0465813	0.0148027	5.01523	
-0.00431832	0.0149554	4.45424	
-0.0323131	0.0151017	4.45424	
0.0128603	0.0149299	4.45424	
0.0408551	0.0148091	4.45424	
-0.00240958	0.0150254	4.45424	
-0.0195882	0.0150508	4.45424	
-0.0119533	0.0150954	5.01523	
0.0319476	0.0152099	5.01523	
0.0185865	0.0152162	5.01523	
-0.0106808	0.0153244	5.01523	
-0.00877203	0.0153371	5.01523	
0.0364014	0.0153562	5.01523	
0.0204952	0.0155709	5.01523	
-0.00495456	0.0156091	5.01523	
-0.0253144	0.0155518	5.01523	
0.022404	0.0158191	5.01523	
0.0624874	0.0158254	5.01523	
-0.0297681	0.0158572	5.01523	
-0.0208607	0.0157173	5.01523	
0.0414913	0.0153546	5.01523	
0.0249489	0.0155009	5.01523	
0.00204413	0.0153228	5.01523	
-0.00940828	0.015151	5.01523	
0.00395287	0.014992	5.01523	
0.0434	0.0149792	5.57622	
-0.00304583	0.0150301	5.57622	
-0.0170432	0.0149729	5.57622	
-0.000500848	0.0149983	5.57622	
0.0478538	0.0148902	5.57622	
-0.00622705	0.0151001	5.57622	
-0.00813579	0.0153928	5.57622	
-0.0132257	0.0150938	5.57622	
0.0300389	0.0150301	5.57622	
0.0274939	0.015221	5.57622	
-0.00749954	0.0151828	5.57622	
-0.0234057	0.015221	5.57622	
0.0376738	0.0149474	5.57622	
0.0268577	0.0150683	5.57622	
-0.00113709	0.0150683	5.57622	
-0.016407	0.0150747	5.57622	
-0.000500848	0.0151828	5.57622	
0.045945	0.0151621	5.57622	
0.0243127	0.0150158	5.57622	
-0.0278594	0.0154103	5.57622	
0.0344926	0.0149903	5.57622	
0.0243127	0.0151112	6.13721	
-0.016407	0.0154993	6.13721	
-0.0119533	0.0155566	6.13721	
0.0166778	0.015353	6.13721	
0.0306751	0.0155057	6.13721	
0.00522536	0.0154357	6.13721	
-0.0297681	0.0153848	6.13721	
-0.00749954	0.015652	6.13721	
0.0344926	0.0154357	6.13721	
0.0128603	0.0154357	6.13721	
-0.0151345	0.0155693	6.13721	
0.00777033	0.015283	6.13721	
0.0325839	0.0152194	6.6982	
-0.0265869	0.015862	6.6982	
0.0128603	0.0155248	6.6982	
-0.0189519	0.0156393	6.6982	
0.0160415	0.0159447	6.6982	
0.019859	0.0159829	6.6982	
-0.00622705	0.0159956	6.6982	
-0.016407	0.0160211	6.6982	
0.0204952	0.0159574	6.6982	
0.0478538	0.0157793	6.6982	
0.012224	0.0155121	6.6982	
-0.0291319	0.0156393	6.6982	
0.0262214	0.0154421	6.6982	
0.0383101	0.0154039	7.25918	
0.0166778	0.0152194	7.25918	
-0.00877203	0.0151049	7.25918	
-0.00495456	0.0152385	7.25918	
0.0294027	0.0152894	7.25918	
-0.00431832	0.0153848	7.25918	
-0.00749954	0.0152639	7.25918	
0.0255852	0.0150603	7.25918	
0.0351289	0.0151812	7.25918	
-0.00559081	0.0153021	6.6982	
-0.0132257	0.0154293	6.6982	
0.0134965	0.0151685	7.25918	
0.045945	0.0151876	7.25918	
0.0402188	0.0148695	7.25918	
